timestamp,video_emotion,voice_emotion,biometric_data,distress_level,llm_response,stt_text
2026-05-01T09:32:17.349635,Unknown,Fear,"HR: 69.5, SpO2: 97.5%",50,I'm here with you.,Can you reply to me?
2026-05-01T09:32:20.904367,Unknown,Fear,"HR: 70.7, SpO2: 97.4%",50,I'm here with you.,Can you reply to me?
2026-05-01T09:32:23.907491,Unknown,Disgust,"HR: 72.9, SpO2: 97.2%",50,I'm here with you.,Can you reply to me?
2026-05-01T09:32:26.912426,Unknown,Disgust,"HR: 72.6, SpO2: 97.2%",50,I'm here with you.,Can you reply to me?
2026-05-01T09:32:29.915010,Unknown,Fear,"HR: 73.4, SpO2: 97.0%",50,I'm here with you.,Can you reply to me?
2026-05-01T09:32:32.921058,Unknown,Fear,"HR: 74.7, SpO2: 97.2%",50,I'm here with you.,Can you reply to me?
2026-05-01T09:32:35.924265,Unknown,Sad,"HR: 76.7, SpO2: 97.2%",50,I'm here with you.,Can you say something again please?
2026-05-01T09:32:38.927956,Unknown,Calm,"HR: 78.2, SpO2: 96.9%",50,I'm here with you.,Can you reply below?
2026-05-01T09:32:41.930053,Unknown,Sad,"HR: 77.9, SpO2: 96.5%",50,I'm here with you.,.  .  .  .
2026-05-01T09:32:44.934175,Unknown,Sad,"HR: 79.1, SpO2: 96.4%",50,I'm here with you.,.  .  .  .
2026-05-01T09:32:47.936266,Unknown,Fear,"HR: 79.6, SpO2: 96.7%",50,I'm here with you.,.  .  .  .
2026-05-01T09:32:50.940385,Unknown,Fear,"HR: 79.4, SpO2: 96.5%",50,I'm here with you.,.  .  .  .
2026-05-01T09:32:53.942701,Unknown,Anger,"HR: 77.9, SpO2: 96.2%",50,I'm here with you.,.  .  .  .
2026-05-01T09:32:56.947094,Unknown,Sad,"HR: 78.2, SpO2: 95.9%",50,I'm here with you.,.  .  .  .
2026-05-01T09:33:32.063167,Unknown,Fear,"HR: 79.3, SpO2: 96.9%",50,I'm here with you.,here.
2026-05-01T09:34:07.669581,Unknown,Fear,"HR: 79.8, SpO2: 95.9%",50,I'm here with you.,.  .  .  .
2026-05-01T09:34:11.297263,Unknown,Fear,"HR: 76.6, SpO2: 96.4%",50,I'm here with you.,.  .  .  .
2026-05-01T09:34:14.299304,Unknown,Fear,"HR: 77.1, SpO2: 96.4%",50,I'm here with you.,.  .  .  .
2026-05-01T09:34:17.301890,Unknown,Fear,"HR: 77.3, SpO2: 96.6%",50,I'm here with you.,.  .  .  .
2026-05-01T09:34:20.305004,Unknown,Fear,"HR: 77.6, SpO2: 96.5%",50,I'm here with you.,.  .  .  .
2026-05-01T09:34:23.310653,Unknown,Fear,"HR: 77.0, SpO2: 96.3%",50,I'm here with you.,.  .  .  .
2026-05-01T09:34:26.314216,Unknown,Fear,"HR: 77.4, SpO2: 96.2%",50,I'm here with you.,.  .  .  .
2026-05-01T09:34:29.318464,Unknown,Fear,"HR: 76.2, SpO2: 96.1%",50,I'm here with you.,.  .  .  .
2026-05-01T09:34:32.320673,Unknown,Fear,"HR: 76.9, SpO2: 96.1%",50,I'm here with you.,.  .  .  .
2026-05-01T09:34:35.323392,Unknown,Fear,"HR: 76.8, SpO2: 96.1%",50,I'm here with you.,.  .  .  .
