timestamp,video_emotion,voice_emotion,biometric_data,distress_level,llm_response,stt_text
2026-05-02T02:32:58.284794,Starting...,Starting...,Starting...,0,Initializing...,
2026-05-02T02:33:01.285373,Angry,Starting...,"HR: 70.5, SpO2: 98.4%",0,Initializing...,
2026-05-02T02:33:04.285694,Angry,Starting...,"HR: 69.9, SpO2: 98.4%",0,Initializing...,
2026-05-02T02:33:07.286045,Angry,Starting...,"HR: 69.8, SpO2: 98.8%",0,Initializing...,
2026-05-02T02:33:10.286372,Angry,Starting...,"HR: 69.7, SpO2: 98.5%",0,Initializing...,
2026-05-02T02:33:34.701634,Angry,Calm,"HR: 77.5, SpO2: 97.6%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?","Hi, how are you today?"
2026-05-02T02:33:37.701890,Angry,Calm,"HR: 77.0, SpO2: 97.6%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?","Hi, how are you today?"
2026-05-02T02:33:40.702305,Sad,Calm,"HR: 76.1, SpO2: 97.3%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?","Hi, how are you today?"
2026-05-02T02:33:43.702537,Neutral,Calm,"HR: 75.5, SpO2: 97.1%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?","Hi, how are you today?"
2026-05-02T02:33:46.702812,Neutral,Calm,"HR: 76.9, SpO2: 96.7%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?","Hi, how are you today?"
2026-05-02T02:33:49.703030,Neutral,Calm,"HR: 76.1, SpO2: 96.8%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?","Hi, how are you today?"
2026-05-02T02:33:52.703232,Neutral,Calm,"HR: 77.9, SpO2: 97.0%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?","Hi, how are you today?"
2026-05-02T02:33:55.703419,Angry,Calm,"HR: 77.4, SpO2: 97.2%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?","Hi, how are you today?"
2026-05-02T02:33:58.703643,Angry,Calm,"HR: 77.2, SpO2: 96.8%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?","Hi, how are you today?"
2026-05-02T02:34:01.703862,Sad,Calm,"HR: 77.7, SpO2: 96.8%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?","Hi, how are you today?"
2026-05-02T02:34:04.704137,Sad,Calm,"HR: 77.7, SpO2: 96.5%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?",
2026-05-02T02:34:07.704353,Sad,Calm,"HR: 78.0, SpO2: 96.7%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?",
2026-05-02T02:34:10.704705,Sad,Calm,"HR: 76.2, SpO2: 96.8%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?",
2026-05-02T02:34:13.705093,Angry,Calm,"HR: 76.3, SpO2: 96.4%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?",
2026-05-02T02:34:16.705438,Angry,Calm,"HR: 79.0, SpO2: 96.6%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?",
2026-05-02T02:34:19.705704,Angry,Calm,"HR: 79.2, SpO2: 96.4%",21,"Hi there! I'm doing okay, thanks for asking. How are *you* feeling today?",
2026-05-02T02:34:45.314726,Sad,Disgust,"HR: 84.9, SpO2: 96.7%",60,"That sounds really tough, especially with a late-night meeting. It's understandable to feel sad and exhausted when you don't want to go. Is there anything specific about the meeting that's making it difficult?","I just have a meeting today, I think 10pm, I feel very exhausted, I don't want to attend,  I feel sad."
2026-05-02T02:34:48.314946,Sad,Disgust,"HR: 89.4, SpO2: 96.4%",60,"That sounds really tough, especially with a late-night meeting. It's understandable to feel sad and exhausted when you don't want to go. Is there anything specific about the meeting that's making it difficult?","I just have a meeting today, I think 10pm, I feel very exhausted, I don't want to attend,  I feel sad."
2026-05-02T02:34:51.315158,Sad,Disgust,"HR: 88.0, SpO2: 96.1%",60,"That sounds really tough, especially with a late-night meeting. It's understandable to feel sad and exhausted when you don't want to go. Is there anything specific about the meeting that's making it difficult?","I just have a meeting today, I think 10pm, I feel very exhausted, I don't want to attend,  I feel sad."
2026-05-02T02:34:54.315384,Sad,Disgust,"HR: 88.0, SpO2: 96.0%",60,"That sounds really tough, especially with a late-night meeting. It's understandable to feel sad and exhausted when you don't want to go. Is there anything specific about the meeting that's making it difficult?","I just have a meeting today, I think 10pm, I feel very exhausted, I don't want to attend,  I feel sad."
2026-05-02T02:34:57.315582,Neutral,Disgust,"HR: 87.8, SpO2: 96.2%",60,"That sounds really tough, especially with a late-night meeting. It's understandable to feel sad and exhausted when you don't want to go. Is there anything specific about the meeting that's making it difficult?","I just have a meeting today, I think 10pm, I feel very exhausted, I don't want to attend,  I feel sad."
2026-05-02T02:35:00.315778,Neutral,Disgust,"HR: 87.7, SpO2: 96.2%",60,"That sounds really tough, especially with a late-night meeting. It's understandable to feel sad and exhausted when you don't want to go. Is there anything specific about the meeting that's making it difficult?","I just have a meeting today, I think 10pm, I feel very exhausted, I don't want to attend,  I feel sad."
