timestamp,video_emotion,voice_emotion,biometric_data,distress_level,llm_response,stt_text
2026-05-01T08:49:31.478354,Angry,Sad,"HR: 73.5, SpO2: 96.6%",50,I'm here with you.,I would mind your plan.
2026-05-01T08:50:34.538884,Angry,Sad,"HR: 78.1, SpO2: 97.8%",50,I'm here with you.,And this will be the one with a little trick.
2026-05-01T08:51:37.610800,Sad,Fear,"HR: 86.4, SpO2: 95.5%",50,I'm here with you.,"Thank you, thank you, thank you."
2026-05-01T08:52:40.686869,Angry,Sad,"HR: 79.2, SpO2: 94.9%",50,I'm here with you.,You
2026-05-01T08:53:43.758720,Angry,Sad,"HR: 81.0, SpO2: 93.9%",50,I'm here with you.,You
2026-05-01T08:54:46.829107,Sad,Disgust,"HR: 73.4, SpO2: 96.1%",50,I'm here with you.,Oh
2026-05-01T08:55:49.910014,Neutral,Disgust,"HR: 81.8, SpO2: 96.7%",50,I'm here with you.,Oh
2026-05-01T08:56:52.978968,Neutral,Disgust,"HR: 73.6, SpO2: 98.4%",50,I'm here with you.,Oh
2026-05-01T08:57:56.055440,Neutral,Disgust,"HR: 78.6, SpO2: 100.0%",50,I'm here with you.,Oh
2026-05-01T08:58:59.133719,Neutral,Disgust,"HR: 67.8, SpO2: 99.9%",50,I'm here with you.,Oh
2026-05-01T09:00:02.202880,Neutral,Disgust,"HR: 64.2, SpO2: 100.0%",50,I'm here with you.,Oh
2026-05-01T09:01:05.276236,Neutral,Disgust,"HR: 55.4, SpO2: 99.3%",50,I'm here with you.,Oh
2026-05-01T09:02:08.346761,Neutral,Disgust,"HR: 50.0, SpO2: 99.3%",50,I'm here with you.,Oh
2026-05-01T09:03:11.415071,Neutral,Disgust,"HR: 56.5, SpO2: 100.0%",50,I'm here with you.,Oh
2026-05-01T09:04:14.489093,Neutral,Disgust,"HR: 64.4, SpO2: 99.7%",50,I'm here with you.,Oh
2026-05-01T09:05:17.555761,Neutral,Disgust,"HR: 73.7, SpO2: 100.0%",50,I'm here with you.,Oh
2026-05-01T09:06:20.632247,Neutral,Disgust,"HR: 70.0, SpO2: 99.7%",50,I'm here with you.,Oh
2026-05-01T09:07:23.690405,Neutral,Disgust,"HR: 81.6, SpO2: 99.4%",50,I'm here with you.,Oh
2026-05-01T09:08:26.752834,Neutral,Disgust,"HR: 84.2, SpO2: 99.3%",50,I'm here with you.,Oh
2026-05-01T09:09:29.810319,Neutral,Disgust,"HR: 83.3, SpO2: 99.3%",50,I'm here with you.,Oh
2026-05-01T09:10:32.870209,Neutral,Disgust,"HR: 82.7, SpO2: 98.5%",50,I'm here with you.,Oh
2026-05-01T09:11:35.934550,Neutral,Disgust,"HR: 80.3, SpO2: 96.8%",50,I'm here with you.,Oh
2026-05-01T09:12:06.710892,Neutral,Disgust,"HR: 77.1, SpO2: 96.8%",50,I'm here with you.,Oh
2026-05-01T09:12:09.715538,Neutral,Disgust,"HR: 76.0, SpO2: 96.7%",50,I'm here with you.,Oh
2026-05-01T09:12:12.719569,Neutral,Disgust,"HR: 76.5, SpO2: 96.6%",50,I'm here with you.,Oh
2026-05-01T09:12:15.723504,Neutral,Disgust,"HR: 79.3, SpO2: 96.4%",50,I'm here with you.,Oh
2026-05-01T09:12:18.728866,Neutral,Disgust,"HR: 79.2, SpO2: 96.1%",50,I'm here with you.,Oh
2026-05-01T09:12:21.735588,Neutral,Disgust,"HR: 79.4, SpO2: 95.8%",50,I'm here with you.,Oh
2026-05-01T09:12:24.739318,Neutral,Disgust,"HR: 78.5, SpO2: 95.6%",50,I'm here with you.,Oh
2026-05-01T09:12:27.745431,Neutral,Disgust,"HR: 77.3, SpO2: 95.2%",50,I'm here with you.,Oh
2026-05-01T09:12:30.751324,Neutral,Disgust,"HR: 76.5, SpO2: 95.4%",50,I'm here with you.,Oh
2026-05-01T09:12:33.755853,Neutral,Disgust,"HR: 74.9, SpO2: 95.6%",50,I'm here with you.,Oh
2026-05-01T09:12:36.768034,Neutral,Disgust,"HR: 75.0, SpO2: 95.5%",50,I'm here with you.,Oh
2026-05-01T09:12:39.774150,Neutral,Disgust,"HR: 73.8, SpO2: 95.5%",50,I'm here with you.,Oh
2026-05-01T09:12:42.777936,Neutral,Disgust,"HR: 73.4, SpO2: 95.4%",50,I'm here with you.,Oh
2026-05-01T09:12:45.784029,Neutral,Disgust,"HR: 74.0, SpO2: 94.9%",50,I'm here with you.,Oh
2026-05-01T09:12:48.791680,Neutral,Disgust,"HR: 73.7, SpO2: 95.1%",50,I'm here with you.,Oh
2026-05-01T09:12:51.798776,Neutral,Disgust,"HR: 74.9, SpO2: 95.0%",50,I'm here with you.,Oh
2026-05-01T09:12:54.806860,Neutral,Disgust,"HR: 72.4, SpO2: 95.1%",50,I'm here with you.,Oh
2026-05-01T09:12:57.811823,Neutral,Disgust,"HR: 71.1, SpO2: 95.5%",50,I'm here with you.,Oh
2026-05-01T09:13:00.816721,Neutral,Disgust,"HR: 71.3, SpO2: 95.5%",50,I'm here with you.,Oh
2026-05-01T09:13:03.820627,Neutral,Disgust,"HR: 69.9, SpO2: 95.4%",50,I'm here with you.,Oh
2026-05-01T09:13:06.830191,Neutral,Disgust,"HR: 70.8, SpO2: 95.7%",50,I'm here with you.,Oh
2026-05-01T09:13:09.836156,Neutral,Disgust,"HR: 72.8, SpO2: 95.4%",50,I'm here with you.,Oh
2026-05-01T09:13:12.841983,Neutral,Disgust,"HR: 72.9, SpO2: 95.1%",50,I'm here with you.,Oh
2026-05-01T09:13:15.847064,Neutral,Disgust,"HR: 72.5, SpO2: 94.8%",50,I'm here with you.,Oh
2026-05-01T09:13:18.852919,Neutral,Disgust,"HR: 73.2, SpO2: 94.7%",50,I'm here with you.,Oh
2026-05-01T09:13:21.863962,Neutral,Disgust,"HR: 73.0, SpO2: 94.8%",50,I'm here with you.,Oh
2026-05-01T09:13:24.867678,Neutral,Disgust,"HR: 72.9, SpO2: 95.0%",50,I'm here with you.,Oh
2026-05-01T09:13:27.873991,Neutral,Disgust,"HR: 74.4, SpO2: 94.5%",50,I'm here with you.,Oh
2026-05-01T09:13:30.878893,Neutral,Disgust,"HR: 75.0, SpO2: 94.5%",50,I'm here with you.,Oh
2026-05-01T09:13:33.886719,Neutral,Disgust,"HR: 74.3, SpO2: 94.4%",50,I'm here with you.,Oh
